cohort_week,eligible_users,cohort_age,retained_users,retention
2024-02-05,66,20,8,0.12121212121212122
2024-02-05,66,21,5,0.07575757575757576
2024-02-05,66,22,9,0.13636363636363635
2024-02-05,66,23,8,0.12121212121212122
2024-02-05,66,24,4,0.06060606060606061
2024-02-05,66,25,5,0.07575757575757576
2024-02-05,66,26,9,0.13636363636363635
2024-02-05,66,27,2,0.030303030303030304
2024-02-05,66,28,7,0.10606060606060606
2024-02-05,66,29,5,0.07575757575757576
2024-02-05,66,30,10,0.15151515151515152
2024-02-05,66,31,6,0.09090909090909091
2024-02-05,66,32,3,0.045454545454545456
2024-02-05,66,33,5,0.07575757575757576
2024-02-05,66,34,3,0.045454545454545456
2024-02-05,66,35,5,0.07575757575757576
2024-02-05,66,36,3,0.045454545454545456
2024-02-05,66,37,3,0.045454545454545456
2024-02-05,66,38,6,0.09090909090909091
2024-02-05,66,39,3,0.045454545454545456
2024-02-05,66,40,4,0.06060606060606061
2024-02-05,66,41,3,0.045454545454545456
2024-02-05,66,42,3,0.045454545454545456
2024-02-05,66,43,5,0.07575757575757576
2024-02-05,66,44,4,0.06060606060606061
2024-02-05,66,45,4,0.06060606060606061
2024-02-05,66,46,4,0.06060606060606061
2024-02-05,66,47,3,0.045454545454545456
2024-02-05,66,48,4,0.06060606060606061
2024-02-05,66,49,1,0.015151515151515152
2024-02-05,66,50,2,0.030303030303030304
2024-02-05,66,51,2,0.030303030303030304
2024-02-05,66,52,3,0.045454545454545456
2024-02-05,66,53,3,0.045454545454545456
2024-02-05,66,54,2,0.030303030303030304
2024-02-05,66,55,1,0.015151515151515152
2024-02-05,66,56,3,0.045454545454545456
2024-02-05,66,57,2,0.030303030303030304
2024-02-05,66,58,5,0.07575757575757576
2024-02-05,66,59,5,0.07575757575757576
2024-02-05,66,60,1,0.015151515151515152
2024-02-12,73,0,73,1.0
2024-02-12,73,1,15,0.2054794520547945
2024-02-12,73,2,17,0.2328767123287671
2024-02-12,73,3,17,0.2328767123287671
2024-02-12,73,4,15,0.2054794520547945
2024-02-12,73,5,11,0.1506849315068493
2024-02-12,73,6,13,0.1780821917808219
2024-02-12,73,7,12,0.1643835616438356
2024-02-12,73,8,12,0.1643835616438356
2024-02-12,73,9,12,0.1643835616438356
2024-02-12,73,10,12,0.1643835616438356
2024-02-12,73,11,8,0.1095890410958904
2024-02-12,73,12,7,0.0958904109589041
2024-02-12,73,13,14,0.1917808219178082
2024-02-12,73,14,10,0.136986301369863
2024-02-12,73,15,15,0.2054794520547945
2024-02-12,73,16,11,0.1506849315068493
2024-02-12,73,17,10,0.136986301369863
2024-02-12,73,18,8,0.1095890410958904
2024-02-12,73,19,10,0.136986301369863
2024-02-12,73,20,7,0.0958904109589041
2024-02-12,73,21,8,0.1095890410958904
2024-02-12,73,22,6,0.0821917808219178
2024-02-12,73,23,6,0.0821917808219178
2024-02-12,73,24,8,0.1095890410958904
2024-02-12,73,25,5,0.0684931506849315
2024-02-12,73,26,6,0.0821917808219178
2024-02-12,73,27,9,0.1232876712328767
2024-02-12,73,28,5,0.0684931506849315
2024-02-12,73,29,3,0.0410958904109589
2024-02-12,73,30,3,0.0410958904109589
2024-02-12,73,31,5,0.0684931506849315
2024-02-12,73,32,7,0.0958904109589041
2024-02-12,73,33,4,0.0547945205479452
2024-02-12,73,34,10,0.136986301369863
2024-02-12,73,35,6,0.0821917808219178
2024-02-12,73,36,9,0.1232876712328767
2024-02-12,73,37,3,0.0410958904109589
2024-02-12,73,38,2,0.0273972602739726
2024-02-12,73,39,7,0.0958904109589041
2024-02-12,73,40,2,0.0273972602739726
2024-02-12,73,41,3,0.0410958904109589
2024-02-12,73,42,6,0.0821917808219178
2024-02-12,73,43,5,0.0684931506849315
2024-02-12,73,44,2,0.0273972602739726
2024-02-12,73,45,3,0.0410958904109589
2024-02-12,73,46,3,0.0410958904109589
2024-02-12,73,47,5,0.0684931506849315
2024-02-12,73,48,5,0.0684931506849315
2024-02-12,73,49,4,0.0547945205479452
2024-02-12,73,50,1,0.0136986301369863
2024-02-12,73,51,3,0.0410958904109589
2024-02-12,73,52,4,0.0547945205479452
2024-02-12,73,53,1,0.0136986301369863
2024-02-12,73,54,1,0.0136986301369863
2024-02-12,73,55,1,0.0136986301369863
2024-02-12,73,56,3,0.0410958904109589
2024-02-12,73,57,4,0.0547945205479452
2024-02-12,73,58,2,0.0273972602739726
2024-02-12,73,59,2,0.0273972602739726
2024-02-12,73,60,0,0.0
2024-02-19,75,0,75,1.0
2024-02-19,75,1,22,0.29333333333333333
2024-02-19,75,2,14,0.18666666666666668
2024-02-19,75,3,14,0.18666666666666668
2024-02-19,75,4,14,0.18666666666666668
2024-02-19,75,5,14,0.18666666666666668
2024-02-19,75,6,12,0.16
2024-02-19,75,7,18,0.24
2024-02-19,75,8,9,0.12
2024-02-19,75,9,12,0.16
2024-02-19,75,10,15,0.2
2024-02-19,75,11,7,0.09333333333333334
2024-02-19,75,12,14,0.18666666666666668
2024-02-19,75,13,9,0.12
2024-02-19,75,14,12,0.16
2024-02-19,75,15,5,0.06666666666666667
2024-02-19,75,16,6,0.08
2024-02-19,75,17,6,0.08
2024-02-19,75,18,7,0.09333333333333334
2024-02-19,75,19,10,0.13333333333333333
2024-02-19,75,20,7,0.09333333333333334
2024-02-19,75,21,8,0.10666666666666667
2024-02-19,75,22,6,0.08
2024-02-19,75,23,5,0.06666666666666667
2024-02-19,75,24,5,0.06666666666666667
2024-02-19,75,25,7,0.09333333333333334
2024-02-19,75,26,8,0.10666666666666667
2024-02-19,75,27,2,0.02666666666666667
2024-02-19,75,28,5,0.06666666666666667
2024-02-19,75,29,1,0.013333333333333334
2024-02-19,75,30,5,0.06666666666666667
2024-02-19,75,31,1,0.013333333333333334
2024-02-19,75,32,5,0.06666666666666667
2024-02-19,75,33,5,0.06666666666666667
2024-02-19,75,34,5,0.06666666666666667
2024-02-19,75,35,2,0.02666666666666667
2024-02-19,75,36,6,0.08
2024-02-19,75,37,2,0.02666666666666667
2024-02-19,75,38,1,0.013333333333333334
2024-02-19,75,39,2,0.02666666666666667
2024-02-19,75,40,4,0.05333333333333334
2024-02-19,75,41,2,0.02666666666666667
2024-02-19,75,42,0,0.0
2024-02-19,75,43,2,0.02666666666666667
2024-02-19,75,44,2,0.02666666666666667
2024-02-19,75,45,3,0.04
2024-02-19,75,46,4,0.05333333333333334
2024-02-19,75,47,2,0.02666666666666667
2024-02-19,75,48,2,0.02666666666666667
2024-02-19,75,49,3,0.04
2024-02-19,75,50,4,0.05333333333333334
2024-02-19,75,51,3,0.04
2024-02-19,75,52,3,0.04
2024-02-19,75,53,1,0.013333333333333334
2024-02-19,75,54,1,0.013333333333333334
2024-02-19,75,55,2,0.02666666666666667
2024-02-19,75,56,1,0.013333333333333334
2024-02-19,75,57,0,0.0
2024-02-19,75,58,0,0.0
2024-02-19,75,59,1,0.013333333333333334
2024-02-19,75,60,2,0.02666666666666667
2024-02-26,79,0,79,1.0
2024-02-26,79,1,12,0.1518987341772152
2024-02-26,79,2,19,0.24050632911392406
2024-02-26,79,3,19,0.24050632911392406
2024-02-26,79,4,12,0.1518987341772152
2024-02-26,79,5,10,0.12658227848101267
2024-02-26,79,6,17,0.21518987341772153
2024-02-26,79,7,12,0.1518987341772152
2024-02-26,79,8,9,0.11392405063291139
2024-02-26,79,9,6,0.0759493670886076
2024-02-26,79,10,8,0.10126582278481013
2024-02-26,79,11,10,0.12658227848101267
2024-02-26,79,12,10,0.12658227848101267
2024-02-26,79,13,9,0.11392405063291139
2024-02-26,79,14,10,0.12658227848101267
2024-02-26,79,15,11,0.13924050632911392
2024-02-26,79,16,5,0.06329113924050633
2024-02-26,79,17,11,0.13924050632911392
2024-02-26,79,18,9,0.11392405063291139
2024-02-26,79,19,8,0.10126582278481013
2024-02-26,79,20,6,0.0759493670886076
2024-02-26,79,21,5,0.06329113924050633
2024-02-26,79,22,8,0.10126582278481013
2024-02-26,79,23,8,0.10126582278481013
2024-02-26,79,24,7,0.08860759493670886
2024-02-26,79,25,4,0.05063291139240506
2024-02-26,79,26,6,0.0759493670886076
2024-02-26,79,27,1,0.012658227848101266
2024-02-26,79,28,5,0.06329113924050633
2024-02-26,79,29,2,0.02531645569620253
2024-02-26,79,30,2,0.02531645569620253
2024-02-26,79,31,1,0.012658227848101266
2024-02-26,79,32,6,0.0759493670886076
2024-02-26,79,33,3,0.0379746835443038
2024-02-26,79,34,1,0.012658227848101266
2024-02-26,79,35,5,0.06329113924050633
2024-02-26,79,36,8,0.10126582278481013
2024-02-26,79,37,4,0.05063291139240506
2024-02-26,79,38,3,0.0379746835443038
2024-02-26,79,39,4,0.05063291139240506
2024-02-26,79,40,2,0.02531645569620253
2024-02-26,79,41,2,0.02531645569620253
2024-02-26,79,42,3,0.0379746835443038
2024-02-26,79,43,5,0.06329113924050633
2024-02-26,79,44,1,0.012658227848101266
2024-02-26,79,45,5,0.06329113924050633
2024-02-26,79,46,2,0.02531645569620253
2024-02-26,79,47,4,0.05063291139240506
2024-02-26,79,48,4,0.05063291139240506
2024-02-26,79,49,1,0.012658227848101266
2024-02-26,79,50,1,0.012658227848101266
2024-02-26,79,51,1,0.012658227848101266
2024-02-26,79,52,2,0.02531645569620253
2024-02-26,79,53,2,0.02531645569620253
2024-02-26,79,54,2,0.02531645569620253
2024-02-26,79,55,4,0.05063291139240506
2024-02-26,79,56,0,0.0
2024-02-26,79,57,4,0.05063291139240506
2024-02-26,79,58,2,0.02531645569620253
2024-02-26,79,59,3,0.0379746835443038
2024-02-26,79,60,2,0.02531645569620253
2024-03-04,89,0,89,1.0
2024-03-04,89,1,24,0.2696629213483146
2024-03-04,89,2,21,0.23595505617977527
2024-03-04,89,3,23,0.25842696629213485
2024-03-04,89,4,19,0.21348314606741572
2024-03-04,89,5,23,0.25842696629213485
2024-03-04,89,6,17,0.19101123595505617
2024-03-04,89,7,14,0.15730337078651685
2024-03-04,89,8,12,0.1348314606741573
2024-03-04,89,9,11,0.12359550561797752
2024-03-04,89,10,16,0.1797752808988764
2024-03-04,89,11,14,0.15730337078651685
2024-03-04,89,12,11,0.12359550561797752
2024-03-04,89,13,14,0.15730337078651685
2024-03-04,89,14,11,0.12359550561797752
2024-03-04,89,15,9,0.10112359550561797
2024-03-04,89,16,12,0.1348314606741573
2024-03-04,89,17,8,0.0898876404494382
2024-03-04,89,18,7,0.07865168539325842
2024-03-04,89,19,11,0.12359550561797752
2024-03-04,89,20,15,0.16853932584269662
2024-03-04,89,21,13,0.14606741573033707
2024-03-04,89,22,7,0.07865168539325842
2024-03-04,89,23,12,0.1348314606741573
2024-03-04,89,24,8,0.0898876404494382
2024-03-04,89,25,6,0.06741573033707865
2024-03-04,89,26,8,0.0898876404494382
2024-03-04,89,27,5,0.056179775280898875
2024-03-04,89,28,12,0.1348314606741573
2024-03-04,89,29,7,0.07865168539325842
2024-03-04,89,30,5,0.056179775280898875
2024-03-04,89,31,8,0.0898876404494382
2024-03-04,89,32,10,0.11235955056179775
2024-03-04,89,33,5,0.056179775280898875
2024-03-04,89,34,5,0.056179775280898875
2024-03-04,89,35,4,0.0449438202247191
2024-03-04,89,36,5,0.056179775280898875
2024-03-04,89,37,7,0.07865168539325842
2024-03-04,89,38,6,0.06741573033707865
2024-03-04,89,39,2,0.02247191011235955
2024-03-04,89,40,5,0.056179775280898875
2024-03-04,89,41,5,0.056179775280898875
2024-03-04,89,42,5,0.056179775280898875
2024-03-04,89,43,7,0.07865168539325842
2024-03-04,89,44,3,0.033707865168539325
2024-03-04,89,45,3,0.033707865168539325
2024-03-04,89,46,2,0.02247191011235955
2024-03-04,89,47,0,0.0
2024-03-04,89,48,3,0.033707865168539325
2024-03-04,89,49,3,0.033707865168539325
2024-03-04,89,50,4,0.0449438202247191
2024-03-04,89,51,1,0.011235955056179775
2024-03-04,89,52,4,0.0449438202247191
2024-03-04,89,53,2,0.02247191011235955
2024-03-04,89,54,2,0.02247191011235955
2024-03-04,89,55,2,0.02247191011235955
2024-03-04,89,56,3,0.033707865168539325
2024-03-04,89,57,2,0.02247191011235955
2024-03-04,89,58,2,0.02247191011235955
2024-03-04,89,59,2,0.02247191011235955
2024-03-04,89,60,2,0.02247191011235955
2024-03-11,92,0,92,1.0
2024-03-11,92,1,16,0.17391304347826086
2024-03-11,92,2,17,0.18478260869565216
2024-03-11,92,3,20,0.21739130434782608
2024-03-11,92,4,20,0.21739130434782608
2024-03-11,92,5,17,0.18478260869565216
2024-03-11,92,6,14,0.15217391304347827
2024-03-11,92,7,16,0.17391304347826086
2024-03-11,92,8,16,0.17391304347826086
2024-03-11,92,9,13,0.14130434782608695
2024-03-11,92,10,14,0.15217391304347827
2024-03-11,92,11,7,0.07608695652173914
2024-03-11,92,12,8,0.08695652173913043
2024-03-11,92,13,12,0.13043478260869565
2024-03-11,92,14,9,0.09782608695652174
2024-03-11,92,15,14,0.15217391304347827
2024-03-11,92,16,10,0.10869565217391304
2024-03-11,92,17,11,0.11956521739130435
2024-03-11,92,18,9,0.09782608695652174
2024-03-11,92,19,14,0.15217391304347827
2024-03-11,92,20,9,0.09782608695652174
2024-03-11,92,21,7,0.07608695652173914
2024-03-11,92,22,10,0.10869565217391304
2024-03-11,92,23,9,0.09782608695652174
2024-03-11,92,24,7,0.07608695652173914
2024-03-11,92,25,14,0.15217391304347827
2024-03-11,92,26,7,0.07608695652173914
2024-03-11,92,27,9,0.09782608695652174
2024-03-11,92,28,9,0.09782608695652174
2024-03-11,92,29,7,0.07608695652173914
2024-03-11,92,30,6,0.06521739130434782
2024-03-11,92,31,13,0.14130434782608695
2024-03-11,92,32,9,0.09782608695652174
2024-03-11,92,33,9,0.09782608695652174
2024-03-11,92,34,5,0.05434782608695652
2024-03-11,92,35,9,0.09782608695652174
2024-03-11,92,36,6,0.06521739130434782
2024-03-11,92,37,5,0.05434782608695652
2024-03-11,92,38,11,0.11956521739130435
2024-03-11,92,39,10,0.10869565217391304
2024-03-11,92,40,3,0.03260869565217391
2024-03-11,92,41,7,0.07608695652173914
2024-03-11,92,42,7,0.07608695652173914
